Date,SILVER18DECFUT O,SILVER18DECFUT H,SILVER18DECFUT L,SILVER18DECFUT C,SILVER18DECFUT V
10/17/2018 8:33:00 PM,38894,38903,38894,38903,3
10/17/2018 8:32:00 PM,38894,38896,38893,38894,7
10/17/2018 8:31:00 PM,38896,38903,38883,38894,20
10/17/2018 8:30:00 PM,38889,38910,38885,38896,19
10/17/2018 8:29:00 PM,38897,38897,38872,38872,21
10/17/2018 8:28:00 PM,38881,38897,38876,38897,17
10/17/2018 8:27:00 PM,38905,38906,38877,38881,28
10/17/2018 8:26:00 PM,38905,38912,38900,38910,15
10/17/2018 8:25:00 PM,38886,38901,38880,38901,21
10/17/2018 8:24:00 PM,38870,38891,38867,38886,32
10/17/2018 8:23:00 PM,38850,38870,38842,38870,31
10/17/2018 8:22:00 PM,38873,38873,38835,38850,97
10/17/2018 8:21:00 PM,38853,38881,38853,38873,29
10/17/2018 8:20:00 PM,38857,38861,38840,38861,77
10/17/2018 8:19:00 PM,38862,38874,38851,38857,35
10/17/2018 8:18:00 PM,38896,38897,38841,38862,129
10/17/2018 8:17:00 PM,38898,38898,38876,38896,52
10/17/2018 8:16:00 PM,38903,38905,38885,38885,42
10/17/2018 8:15:00 PM,38920,38920,38900,38903,56
10/17/2018 8:14:00 PM,38919,38927,38905,38920,37
10/17/2018 8:13:00 PM,38888,38919,38883,38919,17
10/17/2018 8:12:00 PM,38898,38911,38876,38888,99
10/17/2018 8:11:00 PM,38938,38938,38890,38891,175
10/17/2018 8:10:00 PM,38972,38975,38920,38938,149
10/17/2018 8:09:00 PM,38977,38984,38972,38972,10
10/17/2018 8:08:00 PM,39001,39011,38974,38977,52
10/17/2018 8:07:00 PM,38988,39001,38985,39001,48
10/17/2018 8:06:00 PM,38980,38988,38980,38988,5
10/17/2018 8:05:00 PM,38988,38988,38980,38980,10
10/17/2018 8:04:00 PM,38981,38988,38981,38988,1
10/17/2018 8:03:00 PM,38999,38999,38981,38981,11
10/17/2018 8:02:00 PM,38981,39000,38981,38999,20
10/17/2018 8:01:00 PM,39010,39010,38981,38981,51
10/17/2018 8:00:00 PM,39042,39042,39003,39010,21
10/17/2018 7:59:00 PM,39045,39045,39028,39042,14
10/17/2018 7:58:00 PM,39050,39051,39045,39045,9
10/17/2018 7:57:00 PM,39048,39050,39042,39050,4
10/17/2018 7:56:00 PM,39040,39048,39035,39048,32
10/17/2018 7:55:00 PM,39038,39044,39038,39040,15
10/17/2018 7:54:00 PM,39042,39044,39038,39038,3
10/17/2018 7:53:00 PM,39025,39042,39025,39042,20
10/17/2018 7:52:00 PM,39022,39028,39022,39025,2
10/17/2018 7:51:00 PM,39044,39044,39022,39022,13
10/17/2018 7:50:00 PM,39044,39049,39044,39044,9
10/17/2018 7:49:00 PM,39030,39044,39025,39044,38
10/17/2018 7:48:00 PM,39017,39033,39017,39030,6
10/17/2018 7:47:00 PM,39017,39017,39017,39017,0
10/17/2018 7:46:00 PM,39017,39028,39017,39017,6
10/17/2018 7:45:00 PM,39007,39022,39007,39022,6
10/17/2018 7:44:00 PM,39036,39036,39007,39007,11
10/17/2018 7:43:00 PM,39025,39036,39000,39036,25
10/17/2018 7:42:00 PM,39046,39046,39025,39025,5
10/17/2018 7:41:00 PM,39031,39046,39030,39046,12
10/17/2018 7:40:00 PM,39018,39031,39018,39031,1
10/17/2018 7:39:00 PM,39021,39025,39018,39018,3
10/17/2018 7:38:00 PM,39021,39028,39021,39021,8
10/17/2018 7:37:00 PM,39033,39033,39021,39021,7
10/17/2018 7:36:00 PM,39039,39039,39033,39033,2
10/17/2018 7:35:00 PM,39028,39039,39027,39039,11
10/17/2018 7:34:00 PM,39024,39028,39018,39028,7
10/17/2018 7:33:00 PM,39035,39050,39012,39024,50
10/17/2018 7:32:00 PM,39030,39035,39029,39035,8
10/17/2018 7:31:00 PM,39028,39033,39028,39030,4
10/17/2018 7:30:00 PM,39017,39035,39017,39028,39
10/17/2018 7:29:00 PM,39016,39023,39007,39017,16
10/17/2018 7:28:00 PM,39024,39024,39016,39016,22
10/17/2018 7:27:00 PM,38999,39011,38999,39010,17
10/17/2018 7:26:00 PM,39004,39004,38999,38999,4
10/17/2018 7:25:00 PM,39000,39015,39000,39004,3
10/17/2018 7:24:00 PM,39020,39020,39000,39000,9
10/17/2018 7:23:00 PM,39021,39021,39017,39020,7
10/17/2018 7:22:00 PM,39023,39023,39015,39021,3
10/17/2018 7:21:00 PM,39013,39023,39012,39023,2
10/17/2018 7:20:00 PM,39017,39022,39010,39013,17
10/17/2018 7:19:00 PM,38998,39021,38998,39017,46
10/17/2018 7:18:00 PM,38988,38990,38988,38990,21
10/17/2018 7:17:00 PM,38992,38992,38992,38992,1
10/17/2018 7:16:00 PM,38970,38996,38970,38992,18
10/17/2018 7:15:00 PM,38988,38988,38970,38970,6
10/17/2018 7:14:00 PM,38989,38989,38988,38988,1
10/17/2018 7:13:00 PM,39000,39000,38989,38989,2
10/17/2018 7:12:00 PM,39000,39000,38999,39000,6
10/17/2018 7:11:00 PM,38981,39000,38981,39000,30
10/17/2018 7:10:00 PM,38964,38985,38960,38985,23
10/17/2018 7:09:00 PM,38955,38964,38955,38964,2
10/17/2018 7:08:00 PM,38960,38973,38955,38955,7
10/17/2018 7:07:00 PM,38971,38971,38956,38960,19
10/17/2018 7:06:00 PM,38971,38971,38971,38971,0
10/17/2018 7:05:00 PM,38970,38982,38970,38971,5
10/17/2018 7:04:00 PM,38965,38983,38965,38970,16
10/17/2018 7:03:00 PM,38965,38978,38965,38965,25
10/17/2018 7:02:00 PM,38980,38980,38970,38970,8
10/17/2018 7:01:00 PM,38978,38988,38978,38980,18
10/17/2018 7:00:00 PM,38971,38983,38965,38978,24
10/17/2018 6:59:00 PM,38972,38978,38959,38971,13
10/17/2018 6:58:00 PM,38970,38980,38965,38972,8
10/17/2018 6:57:00 PM,38952,38970,38952,38970,26
10/17/2018 6:56:00 PM,38962,38967,38952,38952,34
10/17/2018 6:55:00 PM,38984,38984,38961,38961,22
10/17/2018 6:54:00 PM,38998,38998,38983,38984,8
10/17/2018 6:53:00 PM,38985,38999,38985,38998,22
10/17/2018 6:52:00 PM,38990,38990,38981,38985,5
10/17/2018 6:51:00 PM,38986,38990,38977,38990,5
10/17/2018 6:50:00 PM,38979,38986,38970,38986,13
10/17/2018 6:49:00 PM,38963,38979,38963,38979,12
10/17/2018 6:48:00 PM,38981,38981,38963,38963,25
10/17/2018 6:47:00 PM,38995,38995,38975,38981,21
10/17/2018 6:46:00 PM,38984,38995,38974,38995,32
10/17/2018 6:45:00 PM,38971,38984,38965,38984,56
10/17/2018 6:44:00 PM,39015,39016,38971,38971,89
10/17/2018 6:43:00 PM,39032,39032,39020,39020,24
10/17/2018 6:42:00 PM,39032,39032,39032,39032,0
10/17/2018 6:41:00 PM,39049,39049,39026,39032,16
10/17/2018 6:40:00 PM,39037,39056,39037,39049,10
10/17/2018 6:39:00 PM,39044,39052,39037,39037,7
10/17/2018 6:38:00 PM,39059,39059,39031,39044,13
10/17/2018 6:37:00 PM,39057,39065,39052,39059,11
10/17/2018 6:36:00 PM,39063,39063,39046,39057,17
10/17/2018 6:35:00 PM,39045,39063,39045,39063,11
10/17/2018 6:34:00 PM,39045,39048,39044,39045,25
10/17/2018 6:33:00 PM,39052,39060,39040,39045,16
10/17/2018 6:32:00 PM,39050,39058,39040,39052,20
10/17/2018 6:31:00 PM,39042,39050,39030,39050,12
10/17/2018 6:30:00 PM,39048,39048,39005,39042,34
10/17/2018 6:29:00 PM,39050,39050,39048,39048,4
10/17/2018 6:28:00 PM,39046,39054,39046,39050,6
10/17/2018 6:27:00 PM,39058,39058,39046,39046,1
10/17/2018 6:26:00 PM,39039,39058,39032,39058,19
10/17/2018 6:25:00 PM,39055,39058,39039,39039,28
10/17/2018 6:24:00 PM,39050,39055,39049,39055,19
10/17/2018 6:23:00 PM,39050,39050,39045,39050,19
10/17/2018 6:22:00 PM,39045,39050,39032,39050,50
10/17/2018 6:21:00 PM,39042,39045,39040,39045,5
10/17/2018 6:20:00 PM,39040,39048,39040,39042,3
10/17/2018 6:19:00 PM,39015,39040,39013,39040,31
10/17/2018 6:18:00 PM,39013,39015,39013,39015,1
10/17/2018 6:17:00 PM,39014,39017,39013,39013,6
10/17/2018 6:16:00 PM,39011,39014,39011,39014,8
10/17/2018 6:15:00 PM,38996,39011,38991,39011,18
10/17/2018 6:14:00 PM,38991,38996,38988,38996,5
10/17/2018 6:13:00 PM,39016,39016,38990,38991,41
10/17/2018 6:12:00 PM,39014,39023,39014,39016,25
10/17/2018 6:11:00 PM,39008,39015,39008,39014,6
10/17/2018 6:10:00 PM,39031,39031,39008,39008,6
10/17/2018 6:09:00 PM,39053,39053,39031,39031,31
10/17/2018 6:08:00 PM,39043,39056,39043,39053,20
10/17/2018 6:07:00 PM,39038,39045,39038,39043,14
10/17/2018 6:06:00 PM,39018,39038,39014,39038,14
10/17/2018 6:05:00 PM,39000,39018,38993,39018,10
10/17/2018 6:04:00 PM,39029,39029,39000,39000,9
10/17/2018 6:03:00 PM,39017,39031,39017,39029,2
10/17/2018 6:02:00 PM,39006,39023,39006,39017,9
10/17/2018 6:01:00 PM,39018,39018,39006,39006,3
10/17/2018 6:00:00 PM,39034,39034,39018,39018,11
10/17/2018 5:59:00 PM,39041,39041,39034,39034,7
10/17/2018 5:58:00 PM,39050,39050,39041,39041,6
10/17/2018 5:57:00 PM,39053,39053,39043,39050,12
10/17/2018 5:56:00 PM,39035,39052,39035,39050,18
10/17/2018 5:55:00 PM,39003,39035,39003,39035,26
10/17/2018 5:54:00 PM,38999,39003,38994,39003,5
10/17/2018 5:53:00 PM,38999,38999,38999,38999,1
10/17/2018 5:52:00 PM,39001,39001,38999,38999,2
10/17/2018 5:51:00 PM,39010,39010,38999,39001,37
10/17/2018 5:50:00 PM,38989,39010,38989,39010,35
10/17/2018 5:49:00 PM,38978,38989,38978,38989,5
10/17/2018 5:48:00 PM,38954,38978,38954,38978,1
10/17/2018 5:47:00 PM,38987,38987,38954,38954,12
10/17/2018 5:46:00 PM,38982,38989,38982,38987,24
10/17/2018 5:45:00 PM,38970,38987,38970,38982,15
10/17/2018 5:44:00 PM,38974,38976,38970,38970,36
10/17/2018 5:43:00 PM,38973,38979,38971,38974,11
10/17/2018 5:42:00 PM,38981,38982,38973,38973,19
10/17/2018 5:41:00 PM,38986,38988,38980,38981,36
10/17/2018 5:40:00 PM,39024,39024,38982,38986,20
10/17/2018 5:39:00 PM,39025,39025,39024,39024,2
10/17/2018 5:38:00 PM,39034,39034,39025,39025,5
10/17/2018 5:37:00 PM,39037,39037,39030,39034,6
10/17/2018 5:36:00 PM,39037,39037,39030,39037,2
10/17/2018 5:35:00 PM,39032,39038,39032,39037,8
10/17/2018 5:34:00 PM,39010,39037,39010,39032,36
10/17/2018 5:33:00 PM,39000,39010,39000,39010,11
10/17/2018 5:32:00 PM,39009,39013,38996,39000,46
10/17/2018 5:31:00 PM,39022,39022,39009,39009,6
10/17/2018 5:30:00 PM,39031,39031,39010,39022,49
10/17/2018 5:29:00 PM,39017,39031,39017,39031,6
10/17/2018 5:28:00 PM,39017,39017,39017,39017,0
10/17/2018 5:27:00 PM,39025,39028,39017,39017,8
10/17/2018 5:26:00 PM,39015,39028,39011,39025,18
10/17/2018 5:25:00 PM,39018,39026,39015,39015,7
10/17/2018 5:24:00 PM,39035,39039,39018,39018,16
10/17/2018 5:23:00 PM,39030,39035,39026,39035,9
10/17/2018 5:22:00 PM,39036,39037,39030,39030,13
10/17/2018 5:21:00 PM,39034,39036,39030,39036,6
10/17/2018 5:20:00 PM,39048,39048,39022,39034,94
10/17/2018 5:19:00 PM,39041,39048,39041,39048,4
10/17/2018 5:18:00 PM,39066,39066,39040,39041,11
10/17/2018 5:17:00 PM,39040,39066,39040,39066,8
10/17/2018 5:16:00 PM,39051,39052,39040,39040,28
10/17/2018 5:15:00 PM,39050,39056,39050,39051,2
10/17/2018 5:14:00 PM,39066,39066,39050,39050,16
10/17/2018 5:13:00 PM,39069,39069,39060,39066,36
10/17/2018 5:12:00 PM,39061,39069,39061,39069,6
10/17/2018 5:11:00 PM,39075,39075,39061,39061,19
10/17/2018 5:10:00 PM,39070,39075,39070,39075,4
10/17/2018 5:09:00 PM,39080,39080,39070,39070,26
10/17/2018 5:08:00 PM,39089,39089,39080,39080,15
10/17/2018 5:07:00 PM,39085,39089,39080,39089,15
10/17/2018 5:06:00 PM,39090,39090,39080,39085,10
10/17/2018 5:05:00 PM,39090,39092,39082,39090,43
10/17/2018 5:04:00 PM,39090,39099,39089,39090,16
10/17/2018 5:03:00 PM,39086,39104,39075,39090,40
10/17/2018 5:02:00 PM,39085,39104,39071,39086,91
10/17/2018 5:01:00 PM,39078,39090,39075,39085,61
10/17/2018 5:00:00 PM,39082,39082,39075,39078,35
10/17/2018 4:59:00 PM,39070,39085,39060,39082,57
10/17/2018 4:58:00 PM,39048,39070,39048,39070,46
10/17/2018 4:57:00 PM,39042,39049,39040,39045,13
10/17/2018 4:56:00 PM,39040,39048,39040,39042,10
10/17/2018 4:55:00 PM,39040,39047,39040,39040,23
10/17/2018 4:54:00 PM,39026,39045,39026,39040,42
10/17/2018 4:53:00 PM,39037,39037,39026,39026,14
10/17/2018 4:52:00 PM,39015,39037,39015,39037,15
10/17/2018 4:51:00 PM,39020,39020,39005,39015,13
10/17/2018 4:50:00 PM,39029,39029,39020,39020,11
10/17/2018 4:49:00 PM,39032,39033,39025,39029,3
10/17/2018 4:48:00 PM,39034,39034,39030,39032,15
10/17/2018 4:47:00 PM,39030,39034,39029,39034,16
10/17/2018 4:46:00 PM,39038,39038,39020,39030,20
10/17/2018 4:45:00 PM,39028,39038,39028,39035,23
10/17/2018 4:44:00 PM,39023,39028,39020,39028,22
10/17/2018 4:43:00 PM,39019,39027,39014,39023,14
10/17/2018 4:42:00 PM,39004,39019,39004,39019,5
10/17/2018 4:41:00 PM,39002,39004,38991,39004,9
10/17/2018 4:40:00 PM,39012,39012,38997,39003,7
10/17/2018 4:39:00 PM,39015,39015,39012,39012,1
10/17/2018 4:38:00 PM,39014,39015,39005,39015,45
10/17/2018 4:37:00 PM,39013,39018,39013,39014,14
10/17/2018 4:36:00 PM,39010,39030,39010,39013,23
10/17/2018 4:35:00 PM,39006,39015,39006,39010,11
10/17/2018 4:34:00 PM,38995,39010,38995,39006,16
10/17/2018 4:33:00 PM,38991,38999,38991,38995,11
10/17/2018 4:32:00 PM,38973,39007,38971,38991,66
10/17/2018 4:31:00 PM,38958,38978,38954,38973,31
10/17/2018 4:30:00 PM,38961,38964,38950,38958,62
10/17/2018 4:29:00 PM,38975,38975,38961,38961,29
10/17/2018 4:28:00 PM,38977,38981,38975,38975,12
10/17/2018 4:27:00 PM,38984,38984,38975,38977,10
10/17/2018 4:26:00 PM,38988,38988,38984,38984,4
10/17/2018 4:25:00 PM,38996,38996,38983,38983,8
10/17/2018 4:24:00 PM,39006,39006,38996,38996,5
10/17/2018 4:23:00 PM,39000,39006,39000,39006,5
10/17/2018 4:22:00 PM,39000,39000,39000,39000,6
10/17/2018 4:21:00 PM,38980,39000,38980,39000,16
10/17/2018 4:20:00 PM,38992,38992,38980,38980,28
10/17/2018 4:19:00 PM,39000,39000,38992,38992,19
10/17/2018 4:18:00 PM,39000,39000,39000,39000,0
10/17/2018 4:17:00 PM,39003,39003,39000,39000,9
10/17/2018 4:16:00 PM,39003,39003,39000,39003,14
10/17/2018 4:15:00 PM,39000,39006,38997,39003,28
10/17/2018 4:14:00 PM,39000,39000,39000,39000,2
10/17/2018 4:13:00 PM,39000,39002,38991,39000,17
10/17/2018 4:12:00 PM,38987,39000,38987,39000,13
10/17/2018 4:11:00 PM,39000,39000,38987,38987,15
10/17/2018 4:10:00 PM,38987,39000,38987,39000,18
10/17/2018 4:09:00 PM,38987,38987,38985,38987,4
10/17/2018 4:08:00 PM,38989,38989,38980,38987,4
10/17/2018 4:07:00 PM,38985,38999,38970,38989,22
10/17/2018 4:06:00 PM,38983,38987,38983,38985,18
10/17/2018 4:05:00 PM,39014,39014,38983,38983,16
10/17/2018 4:04:00 PM,39004,39014,39004,39014,1
10/17/2018 4:03:00 PM,38982,39004,38982,39004,13
10/17/2018 4:02:00 PM,38980,38982,38980,38982,14
10/17/2018 4:01:00 PM,39012,39012,38982,38982,34
10/17/2018 4:00:00 PM,39012,39012,39012,39012,1
10/17/2018 3:59:00 PM,39013,39013,39011,39012,2
10/17/2018 3:58:00 PM,39011,39024,39011,39013,6
10/17/2018 3:57:00 PM,38998,39011,38998,39011,35
10/17/2018 3:56:00 PM,39011,39011,38990,38998,39
10/17/2018 3:55:00 PM,39014,39016,39011,39011,9
10/17/2018 3:54:00 PM,39011,39020,39011,39014,14
10/17/2018 3:53:00 PM,39005,39011,39005,39011,25
10/17/2018 3:52:00 PM,39010,39010,39000,39005,29
10/17/2018 3:51:00 PM,39016,39016,39010,39010,7
10/17/2018 3:50:00 PM,39011,39018,39011,39016,5
10/17/2018 3:49:00 PM,39031,39031,39011,39011,32
10/17/2018 3:48:00 PM,39040,39040,39030,39031,18
10/17/2018 3:47:00 PM,39039,39041,39036,39040,9
10/17/2018 3:46:00 PM,39040,39046,39038,39039,15
10/17/2018 3:45:00 PM,39036,39046,39036,39040,33
10/17/2018 3:44:00 PM,39040,39040,39036,39036,15
10/17/2018 3:43:00 PM,39042,39042,39035,39040,16
10/17/2018 3:42:00 PM,39042,39042,39042,39042,16
10/17/2018 3:41:00 PM,39062,39062,39034,39042,49
10/17/2018 3:40:00 PM,39047,39066,39047,39062,88
10/17/2018 3:39:00 PM,39033,39047,39033,39047,22
10/17/2018 3:38:00 PM,39024,39035,39024,39033,11
10/17/2018 3:37:00 PM,39014,39025,39014,39024,4
10/17/2018 3:36:00 PM,39012,39014,39007,39014,4
10/17/2018 3:35:00 PM,39030,39030,39012,39012,7
10/17/2018 3:34:00 PM,39015,39030,39015,39030,28
10/17/2018 3:33:00 PM,39020,39024,39015,39015,5
10/17/2018 3:32:00 PM,39024,39024,39020,39020,3
10/17/2018 3:31:00 PM,39017,39024,39017,39024,12
10/17/2018 3:30:00 PM,39008,39017,39006,39017,8
10/17/2018 3:29:00 PM,39019,39019,39008,39008,9
10/17/2018 3:28:00 PM,39030,39030,39019,39019,9
10/17/2018 3:27:00 PM,39025,39035,39025,39030,40
10/17/2018 3:26:00 PM,39020,39024,39014,39024,10
10/17/2018 3:25:00 PM,39013,39020,39013,39020,10
10/17/2018 3:24:00 PM,39013,39013,39013,39013,1
10/17/2018 3:23:00 PM,39012,39024,39009,39024,14
10/17/2018 3:22:00 PM,39007,39014,39007,39012,4
10/17/2018 3:21:00 PM,39009,39010,39007,39007,24
10/17/2018 3:20:00 PM,39010,39018,39004,39009,59
10/17/2018 3:19:00 PM,39013,39013,39005,39010,44
10/17/2018 3:18:00 PM,39019,39022,39013,39013,6
10/17/2018 3:17:00 PM,39019,39019,39014,39019,9
10/17/2018 3:16:00 PM,39040,39040,39019,39019,30
10/17/2018 3:15:00 PM,39038,39040,39025,39040,43
10/17/2018 3:14:00 PM,39019,39040,39016,39038,36
10/17/2018 3:13:00 PM,39029,39033,39014,39019,25
10/17/2018 3:12:00 PM,39030,39030,39024,39029,20
10/17/2018 3:11:00 PM,39010,39030,39007,39030,36
10/17/2018 3:10:00 PM,39006,39010,39006,39010,13
10/17/2018 3:09:00 PM,39017,39017,39006,39006,7
10/17/2018 3:08:00 PM,39015,39025,39015,39020,62
10/17/2018 3:07:00 PM,39010,39015,39010,39015,15
10/17/2018 3:06:00 PM,38988,39010,38988,39010,35
10/17/2018 3:05:00 PM,38996,38996,38980,38988,6
10/17/2018 3:04:00 PM,38995,39000,38990,38996,25
10/17/2018 3:03:00 PM,39005,39005,38995,38995,10
10/17/2018 3:02:00 PM,38995,39006,38995,39005,17
10/17/2018 3:01:00 PM,39000,39002,38993,38995,14
10/17/2018 3:00:00 PM,38999,39000,38998,39000,7
10/17/2018 2:59:00 PM,38985,38994,38981,38994,8
10/17/2018 2:58:00 PM,38998,38998,38985,38985,3
10/17/2018 2:57:00 PM,38986,38998,38986,38998,2
10/17/2018 2:56:00 PM,38992,39002,38984,38986,60
10/17/2018 2:55:00 PM,39005,39005,38992,38992,14
10/17/2018 2:54:00 PM,39009,39010,38997,39002,15
10/17/2018 2:53:00 PM,39000,39009,39000,39009,11
10/17/2018 2:52:00 PM,39009,39009,38992,39000,17
10/17/2018 2:51:00 PM,39000,39009,38998,39009,15
10/17/2018 2:50:00 PM,39000,39002,38998,39000,8
10/17/2018 2:49:00 PM,39000,39000,38999,39000,5
10/17/2018 2:48:00 PM,39008,39010,39000,39000,16
10/17/2018 2:47:00 PM,38995,39015,38995,39008,37
10/17/2018 2:46:00 PM,38982,38995,38982,38995,20
10/17/2018 2:45:00 PM,38983,38983,38977,38982,16
10/17/2018 2:44:00 PM,38985,38988,38978,38983,25
10/17/2018 2:43:00 PM,38984,38988,38980,38980,6
10/17/2018 2:42:00 PM,38980,38984,38980,38984,3
10/17/2018 2:41:00 PM,38988,38988,38980,38980,11
10/17/2018 2:40:00 PM,38994,38994,38975,38988,9
10/17/2018 2:39:00 PM,38994,38994,38994,38994,0
10/17/2018 2:38:00 PM,38990,38998,38989,38994,5
10/17/2018 2:37:00 PM,38984,39000,38983,38992,18
10/17/2018 2:36:00 PM,38988,38988,38983,38984,5
10/17/2018 2:35:00 PM,38985,38995,38985,38988,29
10/17/2018 2:34:00 PM,38989,38990,38985,38985,7
10/17/2018 2:33:00 PM,39000,39000,38987,38989,31
10/17/2018 2:32:00 PM,39001,39004,38990,39000,28
10/17/2018 2:31:00 PM,38990,39004,38990,39001,24
10/17/2018 2:30:00 PM,39004,39004,38990,38990,3
10/17/2018 2:29:00 PM,39005,39008,39004,39004,32
10/17/2018 2:28:00 PM,38997,39005,38989,39005,9
10/17/2018 2:27:00 PM,39002,39002,38994,38997,8
10/17/2018 2:26:00 PM,39002,39011,39000,39002,37
10/17/2018 2:25:00 PM,39005,39008,38997,39002,49
10/17/2018 2:24:00 PM,38992,39010,38992,39005,66
10/17/2018 2:23:00 PM,38984,38994,38984,38992,13
10/17/2018 2:22:00 PM,38977,38988,38977,38984,15
10/17/2018 2:21:00 PM,38974,38977,38970,38977,16
10/17/2018 2:20:00 PM,38973,38974,38972,38974,12
10/17/2018 2:19:00 PM,38965,38976,38965,38976,10
10/17/2018 2:18:00 PM,38962,38965,38952,38965,14
10/17/2018 2:17:00 PM,38968,38972,38961,38962,22
10/17/2018 2:16:00 PM,38994,38994,38968,38968,14
10/17/2018 2:15:00 PM,38998,38998,38987,38994,26
10/17/2018 2:14:00 PM,38996,39000,38991,38998,17
10/17/2018 2:13:00 PM,38995,39008,38995,38996,30
10/17/2018 2:12:00 PM,38999,39012,38991,38994,96
10/17/2018 2:11:00 PM,38984,39009,38978,38999,131
10/17/2018 2:10:00 PM,38960,38988,38960,38984,14
10/17/2018 2:09:00 PM,38946,38960,38946,38960,9
10/17/2018 2:08:00 PM,38949,38949,38946,38946,6
10/17/2018 2:07:00 PM,38945,38949,38945,38949,3
10/17/2018 2:06:00 PM,38954,38955,38941,38945,10
10/17/2018 2:05:00 PM,38944,38963,38944,38954,15
10/17/2018 2:04:00 PM,38945,38945,38938,38944,16
10/17/2018 2:03:00 PM,38966,38966,38945,38945,25
10/17/2018 2:02:00 PM,38950,38972,38950,38966,12
10/17/2018 2:01:00 PM,38963,38975,38950,38950,57
10/17/2018 2:00:00 PM,38951,38966,38951,38963,17
10/17/2018 1:59:00 PM,38960,38965,38951,38951,22
10/17/2018 1:58:00 PM,38981,38981,38960,38960,14
10/17/2018 1:57:00 PM,38976,38993,38970,38981,72
10/17/2018 1:56:00 PM,38973,38979,38969,38976,32
10/17/2018 1:55:00 PM,38955,38977,38955,38973,33
10/17/2018 1:54:00 PM,38930,38960,38930,38955,24
10/17/2018 1:53:00 PM,38926,38930,38923,38930,16
10/17/2018 1:52:00 PM,38935,38935,38925,38926,8
10/17/2018 1:51:00 PM,38943,38943,38923,38935,22
10/17/2018 1:50:00 PM,38933,38947,38933,38943,13
10/17/2018 1:49:00 PM,38960,38960,38933,38933,37
10/17/2018 1:48:00 PM,38950,38960,38950,38960,19
10/17/2018 1:47:00 PM,38939,38955,38936,38950,15
10/17/2018 1:46:00 PM,38932,38939,38932,38939,7
10/17/2018 1:45:00 PM,38921,38934,38921,38932,15
10/17/2018 1:44:00 PM,38928,38928,38920,38921,19
10/17/2018 1:43:00 PM,38936,38938,38928,38928,18
10/17/2018 1:42:00 PM,38940,38944,38932,38936,16
10/17/2018 1:41:00 PM,38977,38977,38940,38940,66
10/17/2018 1:40:00 PM,38968,38978,38960,38977,71
10/17/2018 1:39:00 PM,38945,38968,38938,38968,44
10/17/2018 1:38:00 PM,38960,38974,38932,38938,61
10/17/2018 1:37:00 PM,38950,38970,38950,38969,71
10/17/2018 1:36:00 PM,38950,38970,38940,38950,64
10/17/2018 1:35:00 PM,38914,38962,38914,38950,200
10/17/2018 1:34:00 PM,38903,38928,38903,38922,205
10/17/2018 1:33:00 PM,38895,38910,38884,38903,66
10/17/2018 1:32:00 PM,38875,38890,38871,38890,34
10/17/2018 1:31:00 PM,38880,38880,38875,38875,12
10/17/2018 1:30:00 PM,38850,38880,38850,38880,16
10/17/2018 1:29:00 PM,38845,38850,38844,38850,4
10/17/2018 1:28:00 PM,38849,38850,38841,38845,9
10/17/2018 1:27:00 PM,38850,38850,38849,38849,21
10/17/2018 1:26:00 PM,38840,38850,38840,38850,1
10/17/2018 1:25:00 PM,38840,38840,38840,38840,0
10/17/2018 1:24:00 PM,38840,38840,38840,38840,1
10/17/2018 1:23:00 PM,38840,38848,38840,38840,8
10/17/2018 1:22:00 PM,38848,38850,38840,38840,9
10/17/2018 1:21:00 PM,38840,38848,38840,38848,5
10/17/2018 1:20:00 PM,38839,38840,38836,38840,3
10/17/2018 1:19:00 PM,38825,38839,38825,38839,9
10/17/2018 1:18:00 PM,38824,38824,38824,38824,0
10/17/2018 1:17:00 PM,38830,38830,38824,38824,6
10/17/2018 1:16:00 PM,38824,38830,38824,38830,2
10/17/2018 1:15:00 PM,38837,38837,38821,38824,4
10/17/2018 1:14:00 PM,38824,38837,38823,38837,4
10/17/2018 1:13:00 PM,38820,38830,38820,38824,4
10/17/2018 1:12:00 PM,38809,38820,38809,38820,10
10/17/2018 1:11:00 PM,38833,38833,38809,38809,11
10/17/2018 1:10:00 PM,38833,38840,38833,38833,4
10/17/2018 1:09:00 PM,38829,38833,38829,38833,3
10/17/2018 1:08:00 PM,38829,38829,38829,38829,0
10/17/2018 1:07:00 PM,38823,38829,38823,38829,3
10/17/2018 1:06:00 PM,38833,38833,38820,38823,34
10/17/2018 1:05:00 PM,38830,38833,38828,38833,20
10/17/2018 1:04:00 PM,38828,38830,38828,38830,2
10/17/2018 1:03:00 PM,38833,38833,38828,38828,12
10/17/2018 1:02:00 PM,38828,38833,38828,38833,3
10/17/2018 1:01:00 PM,38833,38833,38828,38828,12
10/17/2018 1:00:00 PM,38832,38833,38832,38833,24
10/17/2018 12:59:00 PM,38838,38838,38828,38832,3
10/17/2018 12:58:00 PM,38845,38845,38838,38838,1
10/17/2018 12:57:00 PM,38842,38845,38842,38845,7
10/17/2018 12:56:00 PM,38828,38845,38828,38842,8
10/17/2018 12:55:00 PM,38816,38828,38816,38828,8
10/17/2018 12:54:00 PM,38810,38816,38810,38816,1
